""	"corr"	"length"	"shift"
"ST5946"	0.62	1	50
"ST5947"	0.68	1	-24
"ST2223"	0.84	219	46
"ST5948"	0.91	286	-1
"ST2224"	0.73	169	50
"ST5949"	0.77	210	50
"ST2225"	0.91	286	-1
"ST2226"	0.73	171	-48
"ST2227"	0.76	1	42
"ST2228"	0.73	212	-50
"ST5950"	0.88	308	-29
"ST2229"	0.9	311	11
"ST5951"	0.94	335	-1
"ST5952"	0.87	271	41
"ST2230"	0.79	305	-50
"ST2231"	0.89	273	19
"ST2232"	0.46	1	6
"ST2233"	0.8	232	50
"ST5953"	0.81	241	-50
"ST2234"	0.76	221	50
"ST2235"	0.63	167	-50
"ST2236"	0.92	177	0
"ST2237"	0.89	285	0
"ST5954"	0.81	1	-50
"ST2238"	0.69	1	18
"ST2239"	0.76	1	-27
"ST2240"	0.68	201	42
"ST5955"	0.77	1	-50
"ST2241"	0.63	1	-5
"ST5956"	0.77	213	50
"ST2242"	0.78	500	0
"ST5957"	0.76	224	50
"ST2243"	0.82	175	-31
"ST2244"	0.65	1	-39
"ST5958"	0.88	277	18
"ST5959"	0.69	357	-50
"ST2245"	0.69	374	-50
"ST5960"	0.85	225	20
"ST2246"	0.74	232	35
"ST5961"	0.88	263	-8
"ST2247"	0.69	40	50
"ST5962"	0.72	426	0
"ST5963"	0.64	193	50
"ST5964"	0.66	1	-50
"ST2248"	0.96	427	0
"ST2249"	0.7	394	-50
"ST5965"	0.82	276	4
"ST2250"	0.84	183	-9
"ST2251"	0.76	271	-50
"ST5966"	0.81	234	50
"ST5967"	0.73	367	-9
"ST5968"	0.75	371	50
"ST2252"	0.72	259	43
"ST2253"	0.81	360	-25
"ST5969"	0.84	321	-20
"ST5970"	0.88	264	5
"ST5971"	0.85	277	35
"ST2254"	0.87	267	24
"ST2255"	0.87	278	18
"ST5972"	0.61	294	-50
"ST2256"	0.68	170	50
"ST5973"	0.65	394	4
"ST5974"	0.66	331	-50
"ST2257"	0.76	352	-42
"ST5975"	0.9	245	14
"ST2258"	0.48	399	11
"ST2259"	0.9	243	12
"ST5976"	0.75	146	14
"ST5977"	0.93	433	0
"ST2260"	0.68	386	-33
"ST5978"	0.87	259	35
"ST2261"	0.87	258	26
"ST5979"	0.66	407	-22
"ST2262"	0.61	399	0
"ST2263"	0.9	298	-10
"ST2264"	0.86	280	-26
"ST2265"	0.92	249	13
"ST5980"	0.67	401	-28
"ST2266"	0.62	386	-30
"ST2267"	0.82	270	-8
"ST5981"	0.85	272	-17
"ST5982"	0.82	284	11
"ST2268"	0.82	288	28
"ST5983"	0.82	267	15
"ST5984"	0.74	231	41
"ST2269"	0.79	264	-49
"ST5985"	0.79	272	-35
"ST2270"	0.79	272	15
"ST2271"	0.89	352	-18
"ST5986"	0.83	243	50
"ST2272"	0.54	500	0
"ST5987"	0.93	250	36
"ST5988"	0.8	295	26
"ST2273"	0.79	289	6
"ST5989"	0.91	260	8
"ST2274"	0.49	485	3
"ST2275"	0.92	259	-3
"ST2276"	0.89	273	27
"ST2277"	0.87	290	23
"ST5990"	0.91	273	17
"ST2278"	0.92	271	-2
"ST5991"	0.82	253	12
"ST5992"	0.85	309	10
"ST5993"	0.92	277	7
"ST2279"	0.76	293	-50
"ST2280"	0.9	241	-9
"ST5994"	0.82	263	27
"ST5995"	0.9	229	41
"ST5996"	0.84	279	36
"ST2281"	0.7	1	-20
"ST2282"	0.83	398	10
"ST5997"	0.79	292	21
"ST5998"	0.87	282	21
"ST5999"	0.82	308	-32
"ST2283"	0.67	322	-50
"ST6000"	0.65	469	0
"ST2284"	0.66	438	28
"ST6001"	0.64	346	-50
"ST2285"	0.77	189	37
"ST6002"	0.82	331	-11
"ST6003"	0.53	167	30
"ST2286"	0.87	208	-18
"ST2287"	0.53	269	-50
"ST6004"	0.79	254	29
"ST6005"	0.87	306	-26
"ST6006"	0.85	266	19
"ST2288"	0.88	1	-50
"ST2289"	0.85	266	18
"ST2290"	0.48	200	21
"ST6007"	0.77	205	50
"ST2291"	0.61	44	-22
"ST6008"	0.89	231	35
"ST2292"	0.91	228	16
"ST2293"	0.84	255	6
"ST6009"	0.9	262	18
"ST2294"	0.7	1	-30
"ST6010"	0.83	287	19
"ST6011"	0.9	261	39
"ST2295"	0.48	1	-1
"ST2296"	0.89	260	39
"ST6012"	0.83	288	0
"ST2297"	0.76	282	50
"ST6013"	0.88	273	6
"ST6014"	0.74	1	-7
"ST2298"	0.7	396	-44
"ST2299"	0.84	322	-12
"ST2300"	0.87	270	-2
"ST6015"	0.92	249	19
"ST2301"	0.96	246	0
"ST6016"	0.9	336	0
"ST6017"	0.6	1	-18
"ST6018"	0.68	330	-50
"ST2302"	0.85	196	-30
"ST2303"	0.61	382	-28
"ST6019"	0.89	155	11
"ST2304"	0.81	200	-33
"ST2305"	0.76	188	-14
"ST6020"	0.93	340	-15
"ST2306"	0.83	261	0
"ST6021"	0.78	296	5
"ST2307"	0.79	296	0
"ST6022"	0.89	221	-16
"ST2308"	0.89	232	16
"ST6023"	0.75	167	6
"ST6024"	0.87	352	-20
"ST2309"	0.92	361	-7
"ST6025"	0.82	261	50
"ST2310"	0.83	181	24
"ST6026"	0.85	274	26
"ST2311"	0.86	265	-14
"ST2312"	0.86	272	3
"ST6027"	0.87	275	-12
"ST2313"	0.88	277	18
"ST2314"	0.86	274	-10
"ST2315"	0.85	197	50
"ST6028"	0.92	238	50
"ST6029"	0.83	274	50
"ST2316"	0.91	284	-18
"ST2317"	0.9	250	8
"ST6030"	0.89	281	-21
"ST6031"	0.84	298	4
"ST6032"	0.8	232	11
"ST2318"	0.84	298	2
"ST6033"	0.75	231	14
"ST2319"	0.73	371	50
"ST6034"	0.88	311	-30
"ST2320"	0.93	316	5
"ST6035"	0.75	331	-50
"ST6036"	0.72	1	-50
"ST6037"	0.94	378	-3
"ST6038"	0.76	226	50
"ST2321"	0.61	444	11
"ST6039"	0.64	1	-40
"ST6040"	0.88	247	50
"ST6041"	0.88	273	39
"ST2322"	0.92	241	-4
"ST6042"	0.96	389	0
"ST6043"	0.86	284	50
"ST2323"	0.69	329	-50
"ST2324"	0.84	282	-50
"ST2325"	0.52	481	0
"ST6044"	0.87	255	49
"ST2326"	0.72	279	-16
"ST2327"	0.85	48	14
"ST2328"	0.78	1	22
"ST6045"	0.64	350	-50
"ST6046"	0.95	298	17
"ST2329"	0.59	66	50
"ST2330"	0.88	279	38
"ST2331"	0.72	1	-11
"ST6047"	0.95	311	-6
"ST6048"	0.91	310	-13
"ST6049"	0.89	291	18
"ST6050"	0.76	376	-12
"ST6051"	0.68	414	0
"ST2332"	0.69	406	-39
"ST6052"	0.91	258	-13
"ST6053"	0.82	383	0
"ST2333"	0.78	1	-46
"ST6054"	0.82	247	22
"ST2334"	0.8	179	-41
"ST6055"	0.85	260	40
"ST2335"	0.87	257	13
"ST6056"	0.86	277	36
"ST6057"	0.67	1	-19
"ST2336"	0.87	263	15
"ST6058"	0.66	380	-50
"ST6059"	0.62	1	0
"ST2337"	0.88	1	-40
"ST6060"	0.78	54	39
"ST6061"	0.72	1	14
"ST2338"	0.7	379	-50
"ST6062"	0.93	300	-32
"ST2339"	0.98	307	7
"ST6063"	0.85	1	50
"ST6064"	0.76	349	8
"ST2340"	0.51	419	0
"ST6065"	0.72	1	-3
"ST6066"	0.92	295	-3
"ST6067"	0.65	415	-28
"ST2341"	0.76	429	0
"ST6068"	0.9	272	4
"ST6069"	0.91	269	16
"ST2342"	0.79	322	-19
"ST6070"	0.67	338	-50
"ST2343"	0.53	422	-21
"ST2344"	0.53	191	-50
"ST2345"	0.54	398	-37
"ST2346"	0.84	256	37
"ST6071"	0.67	325	-50
"ST6072"	0.9	203	34
"ST6073"	0.8	352	-11
"ST6074"	0.49	162	20
"ST2347"	0.67	394	-7
"ST6075"	0.81	1	50
"ST2348"	0.76	484	0
"ST6076"	0.76	207	42
"ST6077"	0.92	246	-2
"ST2349"	0.9	246	-12
"ST6078"	0.87	314	-15
"ST2350"	0.88	318	-18
"ST6079"	0.56	224	50
"ST6080"	0.66	365	-44
"ST2351"	0.58	224	-50
"ST2352"	0.42	242	8
"ST2353"	0.87	275	-7
"ST2354"	0.89	278	21
"ST2355"	0.9	270	-18
"ST2356"	0.91	265	24
"ST6081"	0.89	212	49
"ST6082"	0.86	205	50
"ST2357"	0.88	201	25
"ST6083"	0.91	286	-2
"ST6084"	0.83	328	-34
"ST2358"	0.91	287	-8
"ST2359"	0.88	230	-12
"ST2360"	0.87	329	-2
"ST2361"	0.77	292	0
"ST2362"	0.84	237	44
"ST2363"	0.72	500	0
"ST6085"	0.89	282	-4
"ST2364"	0.89	284	-14
"ST6086"	0.81	1	50
"ST2365"	0.84	383	-9
"ST6087"	0.81	351	-31
"ST2366"	0.94	367	0
"ST6088"	0.9	260	-2
"ST6089"	0.65	391	19
"ST2367"	0.68	1	-49
"ST6090"	0.97	298	-11
"ST2368"	0.63	439	26
"ST2369"	0.84	235	27
"ST6091"	0.92	245	0
"ST2370"	0.89	249	30
"ST6092"	0.9	261	23
"ST6093"	0.86	241	5
"ST2371"	0.68	1	-27
"ST6094"	0.76	377	-12
"ST2372"	0.8	384	2
"ST2373"	0.94	314	-9
"ST6095"	0.78	281	39
"ST2374"	0.86	165	26
"ST2375"	0.75	273	44
"ST2376"	0.9	386	-7
"ST6096"	0.91	236	-36
"ST2377"	0.8	200	-47
"ST2378"	0.92	234	16
"ST6097"	0.88	322	-28
"ST6098"	0.89	264	-11
"ST2379"	0.87	318	32
"ST2380"	0.76	162	31
"ST6099"	0.91	264	8
"ST6100"	0.91	261	9
"ST6101"	0.51	63	50
"ST6102"	0.8	1	-12
"ST6103"	0.65	406	-25
"ST2381"	0.67	274	33
"ST6104"	0.83	251	21
"ST6105"	0.91	259	1
"ST2382"	0.84	255	32
"ST2383"	0.9	261	9
"ST6106"	0.63	94	50
"ST2384"	0.95	307	14
"ST6107"	0.9	283	-6
"ST6108"	0.91	300	17
"ST2385"	0.91	300	-12
"ST2386"	0.9	261	23
"ST2387"	0.5	386	-50
"ST6109"	0.67	385	-22
"ST2388"	0.81	1	-50
"ST2389"	0.72	242	45
"ST6110"	0.89	268	-9
"ST2390"	0.89	267	-9
"ST6111"	0.91	262	10
"ST2391"	0.9	264	35
"ST6112"	0.89	272	40
"ST2392"	0.89	271	37
"ST6113"	0.89	251	30
"ST2393"	0.71	1	-43
"ST2394"	0.9	236	7
"ST2395"	0.79	254	50
"ST6114"	0.9	248	34
"ST2396"	0.89	245	27
"ST2397"	0.91	287	26
"ST2398"	0.86	285	45
"ST6115"	0.84	271	-7
"ST2399"	0.75	1	42
"ST6116"	0.72	237	50
"ST2400"	0.89	270	21
"ST6117"	0.74	352	32
"ST6118"	0.7	318	15
"ST2401"	0.65	159	34
"ST6119"	0.91	289	27
"ST2402"	0.93	290	18
"ST6120"	0.86	215	50
"ST6121"	0.69	394	-18
"ST6122"	0.7	1	-8
"ST2403"	0.89	263	29
"ST2404"	0.92	256	10
"ST6123"	0.83	249	50
"ST6124"	0.92	337	-3
"ST2405"	0.9	366	0
"ST2406"	0.63	397	-26
"ST6125"	0.85	282	14
"ST2407"	0.88	181	-4
"ST2408"	0.85	280	7
"ST2409"	0.91	263	10
"ST6126"	0.82	278	-47
"ST2410"	0.88	284	7
"ST6127"	0.84	256	50
"ST6128"	0.85	313	-24
"ST2411"	0.93	271	-16
"ST2412"	0.81	1	33
"ST6129"	0.82	351	-27
"ST2413"	0.81	349	-26
"ST6130"	0.93	306	-15
"ST2414"	0.79	175	-50
"ST2415"	0.91	293	10
"ST6131"	0.84	265	-17
"ST2416"	0.84	266	22
"ST6132"	0.79	183	-27
"ST6133"	0.83	273	-36
"ST2417"	0.76	235	-50
"ST6134"	0.91	284	3
"ST2418"	0.88	280	-50
"ST6135"	0.95	294	7
"ST6136"	0.9	317	18
"ST2419"	0.95	294	-10
"ST2420"	0.86	311	33
"ST6137"	0.73	372	-37
"ST6138"	0.91	277	30
"ST6139"	0.93	302	4
"ST6140"	0.54	1	5
"ST2421"	0.92	302	-31
"ST2422"	0.6	500	0
"ST6141"	0.85	260	1
"ST6142"	0.93	240	-16
"ST2423"	0.86	1	44
"ST2424"	0.87	242	-50
"ST2425"	0.78	177	42
"ST2426"	0.86	309	-4
"ST2427"	0.79	317	-43
"ST6143"	0.91	278	18
"ST6144"	0.8	252	-50
"ST2428"	0.92	255	0
"ST2429"	0.91	236	11
"ST6145"	0.78	215	50
"ST6146"	0.83	308	-41
"ST2430"	0.96	349	2
"ST6147"	0.75	273	28
"ST2431"	0.75	247	22
"ST6148"	0.49	120	-50
"ST2432"	0.89	263	23
"ST6149"	0.89	292	1
"ST2433"	0.88	292	4
"ST2434"	0.8	177	50
"ST6150"	0.86	260	48
"ST6151"	0.89	253	38
"ST2435"	0.86	256	14
"ST6152"	0.91	291	25
"ST6153"	0.77	338	-40
"ST2436"	0.82	368	-17
"ST6154"	0.7	367	-28
"ST2437"	0.84	1	-27
"ST2438"	0.44	474	-27
"ST6155"	0.89	324	23
"ST2439"	0.96	341	0
"ST2440"	0.94	183	-3
"ST6156"	0.86	257	41
"ST2441"	0.89	253	1
"ST6157"	0.84	222	50
"ST2442"	0.58	1	-32
"ST2443"	0.91	305	-13
"ST6158"	0.82	275	41
"ST6159"	0.7	346	-50
"ST6160"	0.63	161	21
"ST2444"	0.69	385	-33
"ST6161"	0.81	1	50
"ST6162"	0.9	259	25
"ST2445"	0.89	258	28
"ST6163"	0.9	304	7
"ST2446"	0.9	306	13
"ST6164"	0.84	255	50
"ST2447"	0.86	283	12
"ST2448"	0.85	256	32
"ST6165"	0.51	177	-50
"ST2449"	0.88	214	36
"ST6166"	0.89	242	27
"ST2450"	0.72	426	0
"ST6167"	0.95	298	-3
"ST6168"	0.6	111	50
"ST2451"	0.89	366	0
"ST6169"	0.88	279	21
"ST6170"	0.93	266	-3
"ST2452"	0.82	271	-50
"ST6171"	0.67	408	-30
"ST6172"	0.91	292	-19
"ST6173"	0.58	332	-50
"ST2453"	0.9	293	-31
"ST2454"	0.54	374	3
"ST2455"	0.92	402	0
"ST2456"	0.84	194	25
"ST2457"	0.88	236	15
"ST2458"	0.86	272	11
"ST2459"	0.9	273	-17
"ST6174"	0.85	264	9
"ST2460"	0.86	262	-3
"ST6175"	0.86	250	50
"ST2461"	0.85	248	44
"ST6176"	0.67	366	0
"ST6177"	0.8	1	-50
"ST2462"	0.67	385	-48
"ST2463"	0.7	262	0
"ST6178"	0.88	252	39
"ST2464"	0.72	1	-6
"ST6179"	0.87	241	38
"ST2465"	0.88	240	31
"ST6180"	0.78	365	-30
"ST2466"	0.69	269	28
"ST2467"	0.94	293	18
"ST6181"	0.85	291	-24
"ST2468"	0.89	1	50
"ST2469"	0.86	229	41
"ST2470"	0.85	245	5
"ST6182"	0.71	1	30
"ST6183"	0.86	381	0
"ST6184"	0.4	1	-14
"ST2471"	0.76	307	-24
"ST2472"	0.82	264	0
"ST2473"	0.87	209	39
"ST6185"	0.92	304	10
"ST2474"	0.91	302	-4
"ST2475"	0.81	264	7
"ST6186"	0.87	320	-3
"ST2476"	0.62	1	28
"ST2477"	0.84	182	21
"ST6187"	0.91	248	8
"ST6188"	0.87	267	3
"ST6189"	0.89	241	26
"ST2478"	0.86	270	-15
"ST2479"	0.9	241	26
"ST6190"	0.66	400	-22
"ST2480"	0.7	379	-48
"ST6191"	0.86	282	19
"ST2481"	0.49	230	-33
"ST2482"	0.86	283	19
"ST2483"	0.89	296	-14
"ST2484"	0.92	245	2
"ST6192"	0.58	434	0
"ST6193"	0.92	309	-24
"ST2485"	0.93	310	-19
"ST2486"	0.66	154	50
"ST6194"	0.61	421	-12
"ST6195"	0.64	430	-24
"ST2487"	0.73	368	-35
"ST6196"	0.83	257	18
"ST2488"	0.84	254	9
"ST6197"	0.9	255	38
"ST2489"	0.91	252	5
"ST2490"	0.85	287	24
"ST6198"	0.6	418	-36
"ST2491"	0.7	395	-26
"ST2492"	0.64	1	50
"ST6199"	0.91	280	-1
"ST6200"	0.9	248	32
"ST2493"	0.9	246	20
"ST2494"	0.75	249	50
"ST2495"	0.85	331	-22
"ST6201"	0.9	277	24
"ST2496"	0.89	158	2
"ST2497"	0.91	277	13
"ST6202"	0.96	324	6
"ST6203"	0.82	250	29
"ST6204"	0.6	375	-50
"ST2498"	0.67	228	-50
"ST2499"	0.67	391	-33
"ST6205"	0.61	394	-36
"ST6206"	0.71	205	-47
"ST6207"	0.82	224	22
"ST2500"	0.82	229	27
"ST6208"	0.86	240	27
"ST6209"	0.83	178	-39
"ST2501"	0.89	252	11
"ST6210"	0.62	302	-10
"ST2502"	0.89	285	-5
"ST6211"	0.7	349	-50
"ST6212"	0.97	314	-10
"ST2503"	0.96	313	14
"ST2504"	0.9	305	-22
"ST2505"	0.88	265	0
"ST2506"	0.94	299	-13
"ST6213"	0.67	1	46
"ST6214"	0.64	381	-14
"ST6215"	0.73	1	15
"ST2507"	0.77	312	-40
"ST6216"	0.86	332	-23
"ST2508"	0.82	324	-32
"ST2509"	0.86	196	50
"ST6217"	0.7	118	19
"ST2510"	0.64	181	50
"ST6218"	0.89	259	13
"ST2511"	0.84	260	38
"ST2512"	0.82	242	20
"ST6219"	0.72	364	-36
"ST2513"	0.71	371	-49
"ST2514"	0.69	1	-25
"ST2515"	0.54	179	41
"ST2516"	0.8	221	24
"ST2517"	0.7	235	50
"ST2518"	0.73	237	50
"ST2519"	0.82	190	50
"ST2520"	0.93	285	-9
"ST6220"	0.61	159	50
"ST6221"	0.58	308	-50
"ST6222"	0.41	500	0
"ST6223"	0.82	174	0
"ST6224"	0.9	279	10
"ST2521"	0.9	278	3
"ST2522"	0.74	1	45
"ST6225"	0.91	292	14
"ST2523"	0.91	292	-9
"ST6226"	0.63	293	-50
"ST2524"	0.85	294	22
"ST2525"	0.54	1	-18
"ST6227"	0.85	283	-42
"ST2526"	0.87	282	0
"ST2527"	0.6	230	50
"ST6228"	0.86	237	38
"ST2528"	0.88	232	-6
"ST2529"	0.81	199	14
"ST6229"	0.67	380	-39
"ST2530"	0.64	320	-50
"ST2531"	0.88	274	4
"ST6230"	0.87	283	32
"ST2532"	0.87	283	14
"ST6231"	0.9	271	36
"ST2533"	0.81	1	-50
"ST6232"	0.71	340	-19
"ST2534"	0.71	346	18
"ST6233"	0.89	304	11
"ST6234"	0.59	1	-15
"ST2535"	0.7	1	41
"ST2536"	0.75	406	0
"ST2537"	0.8	312	-49
"ST6235"	0.66	414	-21
"ST6236"	0.6	331	-20
"ST2538"	0.7	278	19
"ST2539"	0.55	440	-47
"ST6237"	0.95	348	-3
"ST2540"	0.93	342	-11
"ST6238"	0.85	281	27
"ST2541"	0.85	278	-5
"ST6239"	0.86	281	19
"ST2542"	0.86	281	-22
"ST2543"	0.84	219	-50
"ST2544"	0.7	363	-50
"ST6240"	0.76	274	45
"ST2545"	0.81	283	22
"ST6241"	0.89	269	30
"ST6242"	0.89	337	-17
"ST2546"	0.5	1	-6
"ST2547"	0.86	265	27
"ST6243"	0.83	291	1
"ST2548"	0.73	192	50
"ST2549"	0.83	293	-5
"ST6244"	0.92	228	49
"ST6245"	0.82	252	15
"ST2550"	0.84	249	-1
"ST6246"	0.89	251	-7
"ST2551"	0.89	250	-9
"ST2552"	0.91	241	-9
"ST6247"	0.78	211	44
"ST6248"	0.79	272	5
"ST2553"	0.78	206	31
"ST2554"	0.79	277	22
"ST2555"	0.96	317	2
"ST2556"	0.63	404	-50
"ST6249"	0.94	332	10
"ST2557"	0.95	334	10
"ST6250"	0.76	169	-45
"ST6251"	0.89	314	-19
"ST2558"	0.9	259	-23
"ST6252"	0.88	319	-24
"ST6253"	0.9	263	22
"ST6254"	0.87	291	2
"ST2559"	0.87	291	2
"ST6255"	0.94	305	-10
"ST6256"	0.61	213	36
"ST2560"	0.88	1	48
"ST6257"	0.89	254	13
"ST2561"	0.86	1	50
"ST6258"	0.92	166	0
"ST6259"	0.35	136	50
"ST2562"	0.5	32	50
"ST2563"	0.91	294	21
"ST2564"	0.93	366	-4
"ST2565"	0.86	186	-15
"ST6260"	0.94	282	28
"ST6261"	0.85	230	28
"ST6262"	0.72	236	-44
"ST2566"	0.84	226	30
"ST6263"	0.95	293	22
"ST6264"	0.93	234	24
"ST2567"	0.92	293	25
"ST2568"	0.87	242	12
"ST6265"	0.71	1	6
"ST6266"	0.88	268	20
"ST6267"	0.75	209	50
"ST6268"	0.93	262	23
"ST2569"	0.94	262	13
"ST6269"	0.73	259	-50
"ST2570"	0.87	277	-10
"ST6270"	0.67	44	50
"ST6271"	0.91	309	2
"ST6272"	0.5	1	22
"ST6273"	0.9	270	42
"ST2571"	0.65	34	50
"ST2572"	0.52	367	-36
"ST2573"	0.6	414	-37
"ST2574"	0.89	311	1
"ST6274"	0.66	225	-50
"ST6275"	0.91	266	3
"ST6276"	0.92	191	-9
"ST2575"	0.91	208	-12
"ST6277"	0.82	220	50
"ST2576"	0.86	190	27
"ST6278"	0.89	242	9
"ST2577"	0.87	246	26
"ST6279"	0.6	70	50
"ST6280"	0.88	303	17
"ST2578"	0.75	337	-45
"ST2579"	0.88	303	-12
"ST6281"	0.88	165	-10
"ST2580"	0.84	450	0
"ST6282"	0.66	1	-15
"ST6283"	0.68	244	50
"ST2581"	0.7	235	-27
"ST2582"	0.66	340	-50
"ST2583"	0.88	1	17
"ST6284"	0.92	307	-15
"ST2584"	0.91	305	3
"ST2585"	0.79	331	-7
"ST2586"	0.86	308	5
"ST6285"	0.85	264	41
"ST2587"	0.85	262	20
"ST6286"	0.82	277	0
"ST2588"	0.82	279	-11
"ST2589"	0.86	289	-19
"ST2590"	0.81	221	50
"ST6287"	0.88	267	0
"ST6288"	0.89	274	27
"ST2591"	0.86	268	13
"ST2592"	0.86	1	0
"ST6289"	0.92	232	0
"ST2593"	0.89	324	-23
"ST6290"	0.64	388	0
"ST2594"	0.65	82	-2
"ST6291"	0.89	223	42
"ST2595"	0.9	223	43
"ST6292"	0.94	283	-6
"ST2596"	0.94	284	12
"ST2597"	0.89	284	-21
"ST6293"	0.63	422	-30
"ST2598"	0.58	423	0
"ST2599"	0.75	373	-37
"ST6294"	0.74	192	24
"ST2600"	0.58	191	5
"ST6295"	0.72	313	18
"ST2601"	0.67	315	-50
"ST2602"	0.72	209	39
"ST6296"	0.67	298	-50
"ST2603"	0.87	259	-34
"ST2604"	0.91	303	-22
"ST6297"	0.71	193	21
"ST2605"	0.68	199	49
"ST2606"	0.85	281	12
"ST6298"	0.85	181	36
"ST6299"	0.89	222	38
"ST2607"	0.86	180	35
"ST6300"	0.73	190	50
"ST2608"	0.54	387	-12
"ST6301"	0.88	234	50
"ST2609"	0.89	237	40
"ST6302"	0.76	247	50
"ST2610"	0.8	245	25
"ST6303"	0.93	268	-14
"ST2611"	0.94	265	-3
"ST6304"	0.92	293	4
"ST6305"	0.77	375	-25
"ST2612"	0.9	291	-31
"ST6306"	0.86	244	50
"ST6307"	0.84	285	-14
"ST2613"	0.85	285	-14
"ST6308"	0.87	249	40
"ST2614"	0.91	246	3
"ST6309"	0.87	285	36
"ST6310"	0.89	254	-30
"ST6311"	0.69	220	-50
"ST6312"	0.7	392	-46
"ST2615"	0.59	186	0
"ST2616"	0.35	1	-9
"ST6313"	0.82	185	50
"ST2617"	0.81	185	-47
"ST2618"	0.54	1	10
"ST2619"	0.72	215	40
"ST6314"	0.69	1	-45
"ST2620"	0.9	262	0
"ST2621"	0.89	287	21
"ST6315"	0.88	278	-45
"ST2622"	0.8	1	44
"ST6316"	0.81	172	-39
"ST2623"	0.91	287	-27
"ST6317"	0.95	283	-13
"ST6318"	0.78	321	-39
"ST2624"	0.84	1	31
"ST6319"	0.96	369	-1
"ST2625"	0.91	352	-16
"ST6320"	0.78	323	-45
"ST2626"	0.92	337	14
"ST2627"	0.59	354	-48
"ST6321"	0.89	198	9
"ST6322"	0.91	351	3
"ST2628"	0.66	305	-50
"ST6323"	0.81	279	-5
"ST2629"	0.81	281	-13
"ST6324"	0.88	253	-7
"ST2630"	0.87	254	21
"ST6325"	0.91	248	-2
"ST2631"	0.88	249	40
"ST2632"	0.94	328	-1
"ST2633"	0.88	317	-28
"ST6326"	0.93	35	7
"ST2634"	0.63	293	-16
"ST2635"	0.82	144	27
"ST2636"	0.43	1	-30
"ST2637"	0.92	39	4
"ST2638"	0.46	35	16
"ST6327"	0.71	231	48
"ST6328"	0.75	353	5
"ST2639"	0.65	488	0
"ST6329"	0.83	175	40
"ST6330"	0.91	309	-2
"ST2640"	0.9	310	-26
"ST6331"	0.54	417	0
"ST2641"	0.66	349	-50
"ST2642"	0.87	296	-6
"ST6332"	0.44	500	-14
"ST2643"	0.89	269	14
"ST6333"	0.92	301	-25
"ST2644"	0.92	301	22
"ST6334"	0.88	252	11
"ST6335"	0.74	283	16
"ST2645"	0.67	140	44
"ST6336"	0.86	250	26
"ST2646"	0.81	231	9
"ST6337"	0.9	270	22
"ST2647"	0.91	267	0
"ST6338"	0.91	273	-9
"ST2648"	0.92	272	0
"ST6339"	0.86	270	40
"ST2649"	0.89	271	21
"ST2650"	0.89	272	-1
"ST2651"	0.88	296	5
"ST6340"	0.89	265	50
"ST2652"	0.91	267	26
"ST6341"	0.87	263	30
"ST2653"	0.87	262	24
"ST2654"	0.87	262	-7
"ST6342"	0.86	261	8
"ST6343"	0.7	1	-34
"ST2655"	0.86	257	2
"ST2656"	0.88	248	21
"ST6344"	0.9	234	34
"ST6345"	0.79	257	20
"ST6346"	0.92	251	29
"ST6347"	0.82	249	39
"ST2657"	0.85	243	0
"ST6348"	0.88	277	14
"ST6349"	0.85	375	-14
"ST2658"	0.88	279	-42
"ST2659"	0.81	371	-23
"ST2660"	0.93	264	2
"ST2661"	0.88	254	35
"ST2662"	0.88	250	46
"ST6350"	0.9	292	11
"ST2663"	0.89	291	26
"ST2664"	0.73	270	-1
"ST2665"	0.9	294	-6
"ST6351"	0.88	264	25
"ST6352"	0.32	216	-16
"ST2666"	0.54	95	50
"ST6353"	0.76	1	-42
"ST6354"	0.57	467	0
"ST6355"	0.91	379	-5
"ST6356"	0.71	194	-50
"ST2667"	0.77	1	19
"ST6357"	0.91	231	15
"ST6358"	0.69	106	11
"ST6359"	0.94	306	-8
"ST6360"	0.82	226	31
"ST2668"	0.88	298	-33
"ST2669"	0.9	230	50
"ST6361"	0.67	166	33
"ST2670"	0.68	1	-10
"ST6362"	0.73	1	1
"ST2671"	0.88	377	-8
"ST2672"	0.54	350	0
"ST6363"	0.85	1	21
"ST2673"	0.94	276	32
"ST2674"	0.45	1	15
"ST2675"	0.88	263	36
"ST6364"	0.9	324	4
"ST6365"	0.92	277	4
"ST2676"	0.72	302	-50
"ST6366"	0.9	243	25
"ST2677"	0.94	238	1
"ST6367"	0.92	280	21
"ST6368"	0.89	292	4
"ST6369"	0.86	292	30
"ST2678"	0.92	304	2
"ST2679"	0.93	260	4
"ST2680"	0.79	266	5
"ST6370"	0.53	230	-23
"ST2681"	0.59	203	50
"ST2682"	0.88	262	30
"ST6371"	0.87	249	31
"ST2683"	0.88	244	12
"ST6372"	0.91	225	14
"ST6373"	0.74	375	-26
"ST6374"	0.73	378	-44
"ST6375"	0.89	287	-12
"ST6376"	0.86	263	48
"ST2684"	0.9	284	0
"ST6377"	0.88	260	15
"ST2685"	0.86	260	36
"ST2686"	0.89	261	19
"ST2687"	0.86	289	-24
"ST6378"	0.92	335	-9
"ST2688"	0.92	287	-16
"ST6379"	0.9	273	25
"ST6380"	0.81	193	50
"ST2689"	0.63	180	0
"ST6381"	0.9	287	-6
"ST2690"	0.91	289	12
"ST6382"	0.89	252	41
"ST2691"	0.9	251	20
"ST2692"	0.85	242	36
