""	"corr"	"length"	"shift"
"YJR111C"	0.91	277	9
"YJR112W-A"	0.9	228	3
"YJR115W"	0.71	377	-50
"YJR116W"	0.93	317	-3
"YJR124C"	0.8	267	29
"YJR129C"	0.78	291	12
"YJR141W"	0.88	223	39
"YJR142W"	0.9	238	43
"YJR149W"	0.86	214	26
"YJR151W-A"	0.83	244	18
"YJR154W"	0.86	293	10
"YKL187C"	0.93	258	6
"YKL183C-A"	0.65	66	50
"YKL162C"	0.84	270	25
"YKL151C"	0.9	234	5
"YKL133C"	0.89	242	21
"YKL121W"	0.85	228	27
"YKL106C-A"	0.89	189	0
"YKL105C"	0.97	283	-12
"YKL100C"	0.91	288	8
"YKL077W"	0.93	313	3
"YKL075C"	0.87	300	18
"YKL071W"	0.92	213	0
"YKL068W-A"	0.53	233	50
"YKL065W-A"	0.78	210	23
"YKL063C"	0.69	383	-36
"YKL061W"	0.9	285	-11
"YKL047W"	0.84	275	14
"YKL033W-A"	0.95	284	9
"YKL023C-A"	0.71	395	-32
"YKL023W"	0.74	385	-30
"YKL018C-A"	0.89	246	28
"YKR005C"	0.73	191	50
"YKR011C"	0.81	347	-25
"YKR015C"	0.94	280	28
"YKR017C"	0.84	225	35
"YKR018C"	0.81	226	33
"YKR023W"	0.87	264	14
"YKR041W"	0.51	326	-50
"YKR045C"	0.94	230	3
"YKR051W"	0.81	226	20
"YKR070W"	0.79	223	29
"YKR075C"	0.61	425	-32
"YKR105C"	0.89	250	6
"YKR106W"	0.8	203	50
"YLL058W"	0.8	365	-14
"YLL056C"	0.9	238	38
"YLL054C"	0.82	239	25
"YLL053C"	0.77	203	7
"YLL007C"	0.88	255	17
"YLR001C"	0.94	285	-2
"YLR003C"	0.92	261	26
"YLR012C"	0.85	239	26
"YLR030W"	0.78	363	-12
"YLR036C"	0.93	288	-2
"YLR040C"	0.83	193	37
"YLR042C"	0.8	279	0
"YLR046C"	0.88	386	-7
"YLR049C"	0.82	258	21
"YLR050C"	0.85	205	36
"YLR053C"	0.91	256	33
"YLR057W"	0.86	254	11
"YLR063W"	0.86	282	0
"YLR065C"	0.89	264	12
"YLR072W"	0.89	289	9
"YLR089C"	0.67	354	50
"YLR099W-A"	0.6	383	-43
"YLR104W"	0.87	217	41
"YLR108C"	0.78	306	-36
"YLR125W"	0.84	173	23
"YLR126C"	0.9	288	19
"YLR132C"	0.9	273	11
"YLR137W"	0.89	240	15
"YLR143W"	0.68	201	41
"YLR146W-A"	0.78	217	45
"YLR149C"	0.7	391	-47
"YLR152C"	0.89	263	1
"YLR173W"	0.87	278	17
"YLR177W"	0.72	241	-9
"YLR187W"	0.89	277	1
"YLR194C"	0.82	267	26
"YLR211C"	0.82	253	15
"YLR224W"	0.91	227	-1
"YLR225C"	0.65	424	-30
"YLR241W"	0.83	258	16
"YLR243W"	0.9	261	14
"YLR253W"	0.95	246	3
"YLR257W"	0.78	467	0
"YLR264C-A"	0.68	382	-36
"YLR267W"	0.78	191	50
"YLR271W"	0.89	206	36
"YLR278C"	0.84	1	-37
"YLR283W"	0.74	233	32
"YLR285C-A"	0.8	313	21
"YLR287C"	0.9	275	21
"YLR290C"	0.87	271	20
"YLR297W"	0.58	407	-50
"YLR301W"	0.71	373	-49
"YLR307C-A"	0.84	290	-47
"YLR312C"	0.7	377	-50
"YLR326W"	0.89	270	23
"YLR345W"	0.83	254	46
"YLR346C"	0.73	372	-23
"YLR352W"	0.88	248	34
"YLR361C-A"	0.86	205	49
"YLR363W-A"	0.91	287	7
"YLR406C-A"	0.95	307	0
"YLR407W"	0.95	307	-14
"YLR408C"	0.89	284	17
"YLR412C-A"	0.66	359	-50
"YLR413W"	0.8	303	0
"YLR414C"	0.67	383	-12
"YLR415C"	0.74	230	3
"YLR419W"	0.89	267	6
"YLR422W"	0.9	271	12
"YLR426W"	0.86	260	18
"YLR445W"	0.91	236	38
"YLR446W"	0.91	259	24
"YLR454W"	0.87	357	-14
"YLR455W"	0.92	305	-3
"YLR456W"	0.89	289	23
"YLR460C"	0.8	307	10
"YLR462W"	0.65	437	37
"YML131W"	0.83	270	7
"YML119W"	0.95	239	4
"YML108W"	0.89	263	23
"YML096W"	0.87	257	20
"YML083C"	0.89	254	28
"YML082W"	0.9	306	18
"YML081W"	0.86	283	13
"YML079W"	0.88	212	29
"YML053C"	0.84	346	-10
"YML037C"	0.89	242	28
"YML020W"	0.89	255	28
"YML018C"	0.55	438	-27
"YML003W"	0.88	256	25
"YML002W"	0.64	173	-50
"YMR001C-A"	0.82	363	-22
"YMR010W"	0.9	338	-6
"YMR018W"	0.86	241	50
"YMR027W"	0.87	285	13
"YMR031C"	0.95	438	0
"YMR034C"	0.88	282	4
"YMR084W"	0.91	294	5
"YMR102C"	0.66	394	-37
"YMR105W-A"	0.8	354	17
"YMR111C"	0.87	195	37
"YMR118C"	0.57	168	50
"YMR122W-A"	0.68	361	-50
"YMR124W"	0.79	332	-2
"YMR126C"	0.86	261	14
"YMR130W"	0.82	218	43
"YMR132C"	0.9	275	17
"YMR134W"	0.91	327	-19
"YMR144W"	0.78	371	-25
"YMR147W"	0.72	209	41
"YMR155W"	0.91	224	30
"YMR160W"	0.81	245	22
"YMR166C"	0.9	247	5
"YMR175W-A"	0.75	232	46
"YMR178W"	0.89	287	19
"YMR181C"	0.95	284	11
"YMR182W-A"	0.98	292	-15
"YMR185W"	0.92	338	-6
"YMR187C"	0.73	194	50
"YMR206W"	0.77	242	45
"YMR209C"	0.9	268	10
"YMR221C"	0.86	263	25
"YMR244W"	0.9	254	3
"YMR244C-A"	0.66	266	0
"YMR252C"	0.94	274	15
"YMR253C"	0.76	230	32
"YMR258C"	0.88	246	48
"YMR259C"	0.92	279	14
"YMR262W"	0.83	298	42
"YMR265C"	0.63	415	-23
"YMR272W-B"	0.69	393	-23
"YMR279C"	0.95	358	4
"YMR291W"	0.51	344	-50
"YMR310C"	0.88	250	14
"YMR315W-A"	0.58	178	50
"YMR317W"	0.89	337	9
"YNL335W"	0.84	294	36
"YNL320W"	0.88	264	12
"YNL313C"	0.86	301	-1
"YNL305C"	0.9	268	21
"YNL300W"	0.85	264	11
"YNL295W"	0.9	282	0
"YNL260C"	0.79	220	10
"YNL234W"	0.76	376	-28
"YNL217W"	0.84	351	-22
"YNL211C"	0.87	274	26
"YNL200C"	0.94	262	13
"YNL196C"	0.56	400	-4
"YNL193W"	0.79	238	37
"YNL190W"	0.62	397	-39
"YNL187W"	0.85	260	11
"YNL181W"	0.83	223	30
"YNL176C"	0.85	290	16
"YNL168C"	0.83	229	10
"YNL165W"	0.86	264	15
"YNL162W-A"	0.81	254	14
"YNL155W"	0.89	324	-26
"YNL146W"	0.85	253	20
"YNL144C"	0.64	322	0
"YNL134C"	0.95	274	16
"YNL130C-A"	0.92	153	3
"YNL122C"	0.8	282	14
"YNL115C"	0.81	223	0
"YNL108C"	0.93	283	8
"YNL095C"	0.79	295	6
"YNL092W"	0.78	272	17
"YNL086W"	0.78	220	25
"YNL058C"	0.8	233	0
"YNL050C"	0.9	266	17
"YNL046W"	0.83	197	25
"YNL040W"	0.81	207	30
"YNL035C"	0.86	412	-4
"YNL034W"	0.7	400	-30
"YNL033W"	0.77	181	30
"YNL024C"	0.76	230	30
"YNL022C"	0.9	295	4
"YNL019C"	0.85	187	31
"YNL018C"	0.71	390	-32
"YNL011C"	0.88	222	20
"YNL010W"	0.91	261	9
"YNR004W"	0.91	279	2
"YNR014W"	0.78	356	-16
"YNR021W"	0.9	315	-4
"YNR029C"	0.75	297	18
"YNR034W-A"	0.62	241	50
"YNR040W"	0.91	293	-3
"YNR061C"	0.88	257	23
"YNR063W"	0.89	230	3
"YNR066C"	0.92	250	3
"YNR075C-A"	0.61	439	-24
"YOL164W-A"	0.63	178	50
"YOL163W"	0.81	224	2
"YOL159C-A"	0.84	229	28
"YOL155W-A"	0.94	354	0
"YOL131W"	0.83	217	50
"YOL114C"	0.89	351	-12
"YOL107W"	0.93	284	1
"YOL098C"	0.9	239	21
"YOL097W-A"	0.9	239	22
"YOL092W"	0.88	274	11
"YOL087C"	0.94	313	4
"YOL086W-A"	0.94	313	-13
"YOL075C"	0.89	212	32
"YOL073C"	0.88	226	40
"YOL048C"	0.9	223	1
"YOL047C"	0.77	317	4
"YOL038C-A"	0.9	265	33
"YOL036W"	0.85	310	-10
"YOL019W"	0.95	339	0
"YOL014W"	0.92	319	-28
"YOL013W-A"	0.88	219	42
"YOR008C-A"	0.89	253	12
"YOR011W-A"	0.78	177	49
"YOR012W"	0.88	228	23
"YOR020W-A"	0.82	369	-22
"YOR021C"	0.84	300	-1
"YOR022C"	0.78	221	42
"YOR032W-A"	0.67	156	28
"YOR059C"	0.93	242	29
"YOR060C"	0.92	288	10
"YOR062C"	0.61	1	23
"YOR093C"	0.9	274	20
"YOR097C"	0.84	253	8
"YOR111W"	0.86	216	33
"YOR114W"	0.87	283	14
"YOR131C"	0.87	282	4
"YOR152C"	0.94	308	1
"YOR154W"	0.82	290	-35
"YOR186W"	0.75	239	35
"YOR214C"	0.59	216	50
"YOR220W"	0.78	317	-45
"YOR223W"	0.89	310	-10
"YOR238W"	0.85	209	35
"YOR246C"	0.64	412	-19
"YOR271C"	0.83	315	-11
"YOR283W"	0.94	284	14
"YOR289W"	0.84	301	-31
"YOR292C"	0.61	330	-50
"YOR293C-A"	0.93	285	12
"YOR296W"	0.89	255	18
"YOR304C-A"	0.93	265	0
"YOR338W"	0.9	306	15
"YOR342C"	0.56	411	-39
"YOR352W"	0.88	274	18
"YOR365C"	0.83	204	49
"YOR376W-A"	0.91	266	-15
"YOR378W"	0.83	327	-28
"YOR381W-A"	0.81	186	50
"YOR385W"	0.85	225	11
"YOR387C"	0.9	283	13
"YOR389W"	0.92	293	7
"YOR390W"	0.88	273	-3
"YPL279C"	0.9	290	5
"YPL277C"	0.95	296	-4
"YPL272C"	0.87	278	18
"YPL264C"	0.91	275	34
"YPL260W"	0.93	321	-13
"YPL257W"	0.72	240	50
"YPL247C"	0.86	258	5
"YPL245W"	0.89	283	15
"YPL236C"	0.87	212	29
"YPL229W"	0.83	272	8
"YPL222W"	0.88	253	18
"YPL216W"	0.86	258	20
"YPL199C"	0.63	377	-37
"YPL191C"	0.88	236	25
"YPL168W"	0.87	291	-11
"YPL162C"	0.94	282	4
"YPL152W-A"	0.88	253	11
"YPL150W"	0.83	271	19
"YPL113C"	0.83	258	29
"YPL109C"	0.83	240	9
"YPL108W"	0.89	254	30
"YPL107W"	0.92	226	6
"YPL088W"	0.69	169	50
"YPL077C"	0.84	248	18
"YPL071C"	0.79	265	19
"YPL068C"	0.67	405	-30
"YPL067C"	0.8	318	-22
"YPL066W"	0.8	320	23
"YPL041C"	0.91	262	32
"YPL039W"	0.92	255	14
"YPL034W"	0.82	237	8
"YPL014W"	0.7	216	9
"YPR003C"	0.98	278	-1
"YPR010C-A"	0.95	297	12
"YPR011C"	0.83	234	6
"YPR013C"	0.62	384	-24
"YPR015C"	0.69	402	-40
"YPR022C"	0.89	275	13
"YPR027C"	0.8	192	50
"YPR063C"	0.66	257	13
"YPR071W"	0.78	266	23
"YPR078C"	0.77	190	50
"YPR084W"	0.91	231	15
"YPR089W"	0.9	289	13
"YPR109W"	0.47	1	50
"YPR114W"	0.92	291	-7
"YPR117W"	0.9	319	-11
"YPR145C-A"	0.9	294	19
"YPR147C"	0.96	267	0
"YPR157W"	0.75	252	-50
"YPR170W-B"	0.92	300	17
"YPR172W"	0.9	253	17
"YPR174C"	0.91	276	4
"YPR196W"	0.84	229	50
"YPR202W"	0.82	252	12
